"","old score","sentence1","sentence2","label","score"
"2207","3.6","کودکی که جوان به نظر می رسد ، مقابل برخی درختان ایستاده است","یک پسر کوچک در جنگل ایستاده است","5","4"
"2208","3.7","یک پسر کوچک در جنگل ایستاده است","کودک خردسال مقابل برخی درختان ایستاده است","5","4"
"2209","4.5","دو نفر در حال تماشای مجسمه ای هستند که از طلا ساخته شده است","دو نفر در حال تماشای یک مجسمه طلا هستند","4","5"
"2210","4.4","دو جوان با شادی در بیرون یک مجسمه طلایی بازی می کنند","دو جوان در بیرون مجسمه ای طلایی مشغول بازی هستند","4","4"
"2211","3.7","دو جوان بیرون در نزدیکی مجسمه ای طلایی نشسته اند","دو جوان در بیرون مجسمه ای طلایی مشغول بازی هستند","4","4"
"2212","3.2","دو جوان با شادی در بیرون یک مجسمه طلایی بازی می کنند","دو نفر در حال تماشای یک مجسمه طلا هستند","5","3"
"2213","3.3","دو نفر در حال تماشای یک مجسمه طلا هستند","دو جوان در بیرون مجسمه ای طلایی مشغول بازی هستند","5","3"
"2214","4.2","دوچرخه سوار در خیابان های شهر سوار می شود","دوچرخه سوار در خیابان های شهر سوار نمی شود","5","4"
"2215","2.5","زنی کلاه ایمنی آبی به سر دارد و در پارکینگ در حال دوچرخه سواری است","در پارکینگ هیچ زنی با کلاه ایمنی آبی و دوچرخه سواری وجود ندارد","1","3"
"2216","2.615","این زن کلاه ایمنی آبی به سر دارد و در پارکینگ در حال دوچرخه سواری است","دوچرخه سوار در خیابان های شهر سوار می شود","5","3"
"2217","3.2","زنی کلاه ایمنی آبی به سر دارد و در پارکینگ در حال دوچرخه سواری است","دوچرخه سوار با سرعت در خیابان های شهر حرکت می کند","4","3"
"2218","4.5","یک سگ حیوان خانگی در کنار بانک ایستاده است و به سگ قهوه ای دیگری در حوض نگاه می کند","هیچ سگ خانگی در کنار بانک ایستاده و به یک سگ قهوه ای دیگر در حوض نگاه نمی کند","3","5"
"2219","3.7","سگ برنزه سگ قهوه ای را تماشا می کند که در حوضچه شنا می کند","سگ برنزه سگ قهوه ای را که در حوضچه شنا می کند تماشا نمی کند","3","4"
"2220","4.3","سگ برنزه سگ قهوه ای را تماشا می کند که در حوضچه شنا می کند","یک سگ حیوان خانگی در کنار بانک ایستاده است و به سگ قهوه ای دیگری در حوض نگاه می کند","3","4"
"2221","3.3","سگ برنزه سگ قهوه ای را که در حوضچه شنا می کند تماشا نمی کند","یک سگ حیوان خانگی در کنار بانک ایستاده است و به سگ قهوه ای دیگری در حوض نگاه می کند","3","3"
"2222","4.7","یک زن جوان در حال رقص است","دختر جوانی در حال رقصیدن است","1","5"
"2223","2.9","دختر جوانی در حال رقصیدن است","یک دختر جوان به طرز چالشی روی یک پا ایستاده است","1","3"
"2224","3.2","دختر جوانی در حال رقصیدن است","دختر جوانی روی هر دو پا ایستاده است","1","3"
"2225","4","یک دختر جوان روی یک پا ایستاده است","یک دختر جوان ایستاده است","1","4"
"2226","4.6","یک زنبور عسل در حال چسبیدن به یک گل زرد است","یک گل زرد توسط یک زنبور عسل چسبیده است","5","5"
"2227","4.9","زنبور کوچک روی دسته ای از گل های زرد فرود می آید","زنبور عسل کوچکی روی دسته ای از گل های زرد فرود می آید","3","5"
"2228","3.6","زنبور کوچک روی دسته ای از گل های زرد فرود می آید","یک زنبور عسل در حال چسبیدن به یک گل زرد است","3","4"
"2229","3.8","زنبور عسل کوچکی روی دسته ای از گل های زرد فرود می آید","یک گل زرد توسط یک زنبور عسل چسبیده است","5","4"
"2230","2.6","یک زنبور عسل در حال برخاستن از یک گل زرد است","زنبور عسل کوچکی روی دسته ای از گل های زرد فرود می آید","3","3"
"2231","3.7","هیچ کس در برف از منظره زیبای برفی عبور نمی کند","برخی از مردم در حال قدم زدن در میان برف های مناظر زیبای برفی هستند","5","4"
"2232","4.6","چهار نفر به سختی از میان برف های غلیظ و آفتاب غروب می کنند و به سختی راه می روند","چهار نفر در حال عبور از میان برف های غلیظ هستند و خورشید در حال غروب است","4","5"
"2233","3.5","چهار نفر در حال عبور از میان برف های غلیظ هستند و خورشید در حال غروب است","چهار نفر در برف غلیظ ایستاده اند و خورشید طلوع می کند","4","4"
"2234","3.3","چهار نفر به سختی از میان برف های غلیظ و آفتاب غروب می کنند و به سختی راه می روند","برخی از مردم در حال قدم زدن در میان برف های مناظر زیبای برفی هستند","5","3"
"2235","2.9","برخی از مردم در حال قدم زدن در میان برف های مناظر زیبای برفی هستند","چهار نفر در برف غلیظ ایستاده اند و خورشید طلوع می کند","5","3"
"2236","3.9","چهار نفر در حال عبور از میان برف های غلیظ هستند و خورشید در حال غروب است","برخی از مردم در حال قدم زدن در میان برف های مناظر زیبای برفی هستند","5","4"
"2237","4.3","چهار پسر در جلوی توپ در کنار یکدیگر زانو زده اند","هیچ پسری وجود ندارد که مقابل توپ زانو بزند","0","4"
"2238","3.9","بعضی از پسران در مقابل توپ در مقابل یکدیگر زانو زده اند","پسران جوان با یک توپ فوتبال سبز در پارک در حال ژست گرفتن هستند","0","4"
"2239","2.9","بچه های جوان در یک پارک با یک توپ فوتبال سبز عکس می گیرند","چهار پسر در جلوی توپ در کنار یکدیگر زانو زده اند","5","3"
"2240","3","چهار پسر در جلوی توپ در کنار یکدیگر زانو زده اند","پسران جوان با یک توپ فوتبال سبز در پارک ژست نمی گیرند","0","3"
"2241","3.5","پسران جوان با یک توپ فوتبال سبز در پارک در حال ژست گرفتن هستند","چهار پسر در جلوی توپ در کنار یکدیگر زانو زده اند","0","4"
"2242","5","یک سگ برنزه از بین قلم مو در حال دویدن است","سگی که برنزه است ، از بین قلم مو می دود","3","5"
"2243","2.9","یک سگ سفید با لکه های بژ در حال عبور از یک مزرعه است","سگی که برنزه است ، از بین قلم مو می دود","3","3"
